code,name,Philosophical Inquiry and Life's Meanings,Aesthetic Exploration,Historical Consciousness,Scientific Inquiry I,Social Inquiry I,Scientific Inquiry II,Social Inquiry II,Quantitative Reasoning I,Quantitative Reasoning II,The Individual in Community,Global Citizenship and Intercultural Literacy,Ethical Reasoning,First-Year Writing Seminar,"Writing, Research, and Inquiry",Writing-Intensive Course,Oral and/or Signed Communication,Digital/Multimedia Expression,Critical Thinking,Research and Information Literacy,Teamwork/Collaboration,Creativity/Innovation
CAS AH 327,Arts of China,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CAS AH 331,Early Greek Art and Architecture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS AH 333,Arts of Classical Greece,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS AH 352,Venetian Renaissance Art,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS AH 365,Baroque Arts in Northern Europe,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS AH 386,Modern American Art,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS AH 387,Boston Architecture and Urbanism,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CAS AH 391,Twentieth-Century Art to 1940,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS AH 392,Twentieth Century Art from 1940 to 1980,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS AH 393,Contemporary Art: 1980 to Now,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS AH 395,History of Photography,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS AH 398,Global Modern and Contemporary Architecture,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS AH 399,History and Theory of Landscape Architecture,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS AH 486,Architecture Capstone,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CAS AH 507,"Digital Curation: Towards National Parks: Art and Nature, Nature and Nation",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS AH 528,Landscapes: Art and Environment in China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
CAS AH 533,Seminar: Greek Art and Architecture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
CAS AN 101,Introduction to Sociocultural Anthropology,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CAS AN 102,"Human Biology, Behavior, and Evolution",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS AN 103,Anthropology Through Ethnography,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CAS AN 206,Ancient Technology,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS AN 210,Introduction to Medical Anthropology,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
CAS AN 211,Humans Among Animals,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS AN 220,Urban Anthropology,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CAS AN 233,The Evolutionary Biology of Human Variation,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS AN 234,Evolutionary Psychology,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS AN 235,Introduction to the Primate Senses,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CAS AN 240,Legal Anthropology,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS AN 252,Ethnicity and Identity,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS AN 260,Sex and Gender in Anthropological Perspective,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CAS AN 262,The Evolution of Culture and Society,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS AN 263,The Behavioral Biology of Women,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS AN 272,Introduction to Evolutionary Medicine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAS AN 280,Eating and Drinking in the Ancient World,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS AN 283,North American Archaeology,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS AN 285,Coping with Crisis in Contemporary Africa (area),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS AN 287,Slavery and the In-Between,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
CAS AN 290,Children and Culture,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS AN 291,Peoples of the Arctic,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS AN 301,African Diaspora Archaeology,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
CAS AN 302,Transforming Life: Anthropology of Gender and Medical Technologies,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
CAS AN 311,Culture and Biotech: Beyond the Nature/Culture Divide,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CAS AN 312,Peoples and Cultures of Africa (area),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
CAS AN 316,Contemporary European Ethnography,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS AN 318,Southeast Asia: Tradition and Modernity (area),0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS AN 319,Anthropology of Muslim Cultures and Politics (area),0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS AN 320,Women in the Muslim World,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CAS AN 321,Cognition and Culture,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS AN 327,Islam in Africa,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CAS AN 330,From Conception to Death: The Evolution of Human Life History,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS AN 331,Human Origins,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS AN 333,Human Population Genetics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
CAS AN 335,The Ape Within: Great Apes and the Evolution of Human Behavior,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS AN 336,Primate Evolutionary Ecology,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CAS AN 339,Primate Biomechanics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CAS AN 344,Culture and Social Change in Japan (area),0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS AN 347,Afghanistan (area),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS AN 348,Investigating Contemporary Globalization,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CAS AN 349,"Challenging Xenophobia: Perception, Prejudice, Performance",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS AN 351,"Language, Culture, and Society",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CAS AN 355,Religious Fundamentalism in Anthropological Perspective,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CAS AN 357,Bioarchaeology and the Body,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS AN 362,Culture and Environment,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS AN 363,Food and Water: Critical Perspectives on Global Crises,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
CAS AN 369,Indigenous Archaeology,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
CAS AN 372,Psychological Anthropology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
CAS AN 375,"Culture, Society, and Religion in South Asia",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS AN 379,China: Tradition and Transformation (area),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CAS AN 384,Anthropology of Religion,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS AN 397,Anthropology and Film: Ways of Seeing,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS AN 440,Shadow Empires,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS AN 461,Ethnography and Anthropological Theory 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS AN 462,Ethnography and Anthropological Theory 2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS AN 506,Regional Archaeology and Geographical Information Systems,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS AN 508,Landscape Archaeology,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CAS AN 518,Zooarchaeology,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS AN 519,Theory and Method in Environmental Archaeology,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CAS AN 532,Literacy and Islam in Africa,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
CAS AN 533,Exploring Ethnographic Genres: The Poetics and Politics of Writing Culture,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS AN 550,Human Osteology,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS AN 552,Primate Evolution and Anatomy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS AN 555,Evolutionary Medicine,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CAS AN 556,The Evolution of the Human Diet,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CAS AN 558,The Evolutionary Biology of Human Sex Differences,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS AN 559,Evolutionary Endocrinology,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
CAS AN 562,The Origins of War,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS AN 563,Religion and Politics across Cultures,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS AN 565,"Memory in 3-D: Memorials, Then and Now",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS AN 571,Anthropology of Emotion,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CAS AN 573,The Ethnography of China and Taiwan (area),0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS AN 588,Project Design and Statistics in Biological Anthropology,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CAS AN 595,Methods in Biological Anthropology,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CAS AR 100,Archaeology Today,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CAS AR 150,Archaeology of Cities,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS AR 190,Introduction to Archaeology,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS AR 201,Indigenous Peoples of the Americas,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS AR 202,Archaeological Mysteries: Pseudoscience and Fallacy in the Human Past,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS AR 206,Ancient Technology,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS AR 210,Minoan and Mycenaean Civilizations,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS AR 230,Introduction to Greek & Roman Archaeology,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CAS AR 240,Archaeology of Ancient China,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS AR 251,Ancient Maya Civilization,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS AR 280,Eating and Drinking in the Ancient World,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CAS AR 283,North American Archaeology,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS AR 290,Human Impacts on Ancient Environments,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CAS AR 291,Peoples of the Arctic,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS AR 301,African Diaspora Archaeology,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
CAS AR 305,Paleolithic Archaeology,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS AR 307,Archaeological Science,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
CAS AR 331,Early Greek Art and Architecture,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS AR 333,Arts of Classical Greece,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS AR 357,Bioarchaeology and the Body,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS AR 369,Indigenous Archaeology,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
CAS AR 390,The Archaeology of Southeast Asia,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
CAS AR 395,"The Politics of the Past: Archaeology, Museums, and Identity",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
CAS AR 410,Archaeological Research Design and Materials Analysis,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
CAS AR 506,Regional Archaeology and Geographical Information Systems,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS AR 507,Low Impact Field Methods in Archaeology,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS AR 508,Landscape Archaeology,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CAS AR 516,Paleoethnobotany,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CAS AR 518,Zooarchaeology,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS AR 520,Theory and Method in Environmental Archaeology,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CAS AR 533,Seminar: Greek Art and Architecture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
CAS AR 550,Human Osteology,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS AR 551,Studies in Mesoamerican Archaeology,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS AR 565,"Memory in 3-D: Memorials, then and now",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS AR 591,Theory in Archaeology,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
CAS AR 592,Archaeological Ethics and Law,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CAS AR 594,Scientific Applications in Archaeology,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CAS AR 595,Professional Futures in Archaeology,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
CAS AS 100,Cosmic Controversies,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS AS 101,The Solar System,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS AS 102,The Astronomical Universe,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS AS 105,Alien Worlds,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS AS 107,Life Beyond Earth: A Consideration of Extraterrestrial Civilizations,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS AS 109,Cosmology,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS AS 202,Principles of Astronomy 1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
CAS AS 203,Principles of Astronomy 2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CAS AS 311,Planetary Physics,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
CAS AS 312,Stellar and Galactic Astrophysics,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CAS AS 413,Extragalactic Astrophysics and Cosmology,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS AS 414,Solar and Space Physics,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS AS 441,Observational Astronomy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
CAS BB 340,Junior Research in Biochemistry and Molecular Biology 1 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS BB 341,Junior Research in Biochemistry and Molecular Biology 2 (2 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CAS BB 350,Junior Research in Biochemistry and Molecular Biology 1 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS BB 351,Junior Research in Biochemistry and Molecular Biology 2 (4 Credits),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CAS BB 352,Junior Research in Biochemistry and Molecular Biology 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAS BB 401,Honors Research in Biochemistry and Molecular Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS BB 402,Honors Research in Biochemistry and Molecular Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CAS BB 421,Biochemistry 1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
CAS BB 422,Biochemistry 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
CAS BB 450,Senior Research in Biochemistry and Molecular Biology 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
CAS BB 451,Senior Research in Biochemistry and Molecular Biology 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CAS BB 452,Senior Research in Biochemistry and Molecular Biology 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CAS BB 498,Honors Research in Biochemistry and Molecular Biology Seminar 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CAS BB 522,Molecular Biology Laboratory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CAS BB 527,Biochemistry Laboratory 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CAS BB 528,Biochemistry Laboratory 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAS BB 592,Graduate Research in Biochemistry and Molecular Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
CAS BB 621,Biochemistry 1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
CAS BB 622,Biochemistry 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
CAS BI 105,Introductory Biology for Health Sciences,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
CAS BI 107,Biology 1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
